5.59566021e-02, 7.00000022e-03, 6.59658983e-02, 4.16174710e-01
5.79875819e-02, 7.00000022e-03, 6.92739189e-02, 3.93608689e-01
5.30682579e-02, 7.00000022e-03, 6.48574159e-02, 4.23291624e-01
4.71736416e-02, 7.00000022e-03, 3.32037024e-02, 5.60905576e-01
4.77849469e-02, 7.00000022e-03, 3.03214844e-02, 5.18175781e-01
4.38042209e-02, 7.00000022e-03, 3.51417139e-02, 4.93616492e-01
4.69818525e-02, 7.00000022e-03, 2.89987214e-02, 5.28681397e-01
4.90506142e-02, 7.00000022e-03, 6.16743900e-02, 4.72137630e-01
4.72453944e-02, 7.00000022e-03, 5.83020560e-02, 4.98656034e-01
4.46567088e-02, 7.00000022e-03, 5.35312518e-02, 5.18075705e-01
4.47000265e-02, 7.00000022e-03, 5.51997870e-02, 5.30879378e-01
4.42461669e-02, 7.00000022e-03, 5.04083447e-02, 5.10385931e-01
4.60914746e-02, 7.00000068e-03, 4.06893082e-02, 5.43761373e-01
4.20743749e-02, 7.00000022e-03, 4.42324802e-02, 4.85662222e-01
4.29904275e-02, 7.00000022e-03, 4.11654040e-02, 4.83336866e-01
4.20101658e-02, 7.00000022e-03, 4.99202497e-02, 4.86434817e-01
3.95823903e-02, 7.00000022e-03, 4.79360111e-02, 4.71913010e-01
4.41020690e-02, 7.00000022e-03, 3.77496630e-02, 4.89487350e-01
8.51897672e-02, 7.00000022e-03, 7.49751478e-02, 3.92113596e-01
8.13850388e-02, 7.00000022e-03, 7.55749792e-02, 3.92686725e-01
8.84635225e-02, 7.00000022e-03, 7.77230784e-02, 3.69873703e-01
8.02059844e-02, 7.00000068e-03, 7.81118870e-02, 3.95900697e-01
7.43541718e-02, 7.00000022e-03, 7.75360987e-02, 4.19521540e-01
7.77015090e-02, 7.00000022e-03, 7.91917443e-02, 4.05220181e-01
6.43529221e-02, 7.00000022e-03, 7.36320242e-02, 3.69962990e-01
7.02145323e-02, 7.00000022e-03, 7.75645822e-02, 4.53837126e-01
6.64099976e-02, 7.00000022e-03, 7.60050714e-02, 4.18057770e-01
5.99816777e-02, 7.00000022e-03, 7.33565539e-02, 4.02102709e-01
5.41965477e-02, 7.00000022e-03, 6.77332953e-02, 3.89406443e-01
5.53223863e-02, 7.00000022e-03, 7.12552071e-02, 4.19469267e-01
5.18447086e-02, 7.00000022e-03, 7.03378469e-02, 4.50326383e-01
5.18261306e-02, 7.00000022e-03, 6.80668503e-02, 4.04675275e-01
4.93973270e-02, 7.00000022e-03, 6.60980940e-02, 4.43356991e-01
4.30211611e-02, 7.00000022e-03, 3.27350236e-02, 5.01904488e-01
4.11233231e-02, 7.00000022e-03, 3.52631360e-02, 4.70772386e-01
4.33969647e-02, 7.00000022e-03, 2.84167323e-02, 5.51255226e-01
4.37931046e-02, 7.00000022e-03, 2.61821449e-02, 5.74550152e-01
4.70295995e-02, 7.00000022e-03, 6.36891052e-02, 4.80692536e-01
4.55370210e-02, 7.00000022e-03, 5.83675168e-02, 5.00312507e-01
4.11867350e-02, 7.00000068e-03, 5.60108349e-02, 4.92912889e-01
4.37377729e-02, 7.00000068e-03, 5.95990196e-02, 4.82839644e-01
4.00723703e-02, 7.00000022e-03, 4.21490967e-02, 4.26955640e-01
4.09250297e-02, 7.00000022e-03, 3.82924080e-02, 4.90512043e-01
3.94446254e-02, 7.00000022e-03, 5.19166924e-02, 4.78009671e-01
3.86530533e-02, 7.00000068e-03, 4.61926311e-02, 4.93648797e-01
3.69514860e-02, 7.00000022e-03, 4.57877964e-02, 4.92665410e-01
3.73839475e-02, 7.00000022e-03, 4.93947230e-02, 4.69595104e-01
8.39049369e-02, 7.00000022e-03, 7.72338063e-02, 3.91441882e-01
8.60646516e-02, 7.00000022e-03, 7.96850696e-02, 4.25525427e-01
8.89838338e-02, 7.00000022e-03, 8.19358826e-02, 3.40091139e-01
8.31685513e-02, 7.00000022e-03, 8.10527653e-02, 4.56035525e-01
8.20648670e-02, 7.00000022e-03, 8.33125561e-02, 4.19900894e-01
7.93675408e-02, 7.00000022e-03, 8.16052333e-02, 4.05460864e-01
7.42550492e-02, 7.00000022e-03, 8.18419158e-02, 3.93252611e-01
6.36305138e-02, 7.00000022e-03, 7.63608888e-02, 3.71892214e-01
6.05735146e-02, 7.00000022e-03, 7.54161030e-02, 3.66133511e-01
7.01144189e-02, 7.00000022e-03, 7.99303800e-02, 4.30802643e-01
6.76336139e-02, 7.00000022e-03, 8.05727020e-02, 4.01264071e-01
7.29009733e-02, 7.00000022e-03, 8.13501254e-02, 4.02809590e-01
6.43709525e-02, 7.00000022e-03, 7.87397623e-02, 3.82822067e-01
5.74804731e-02, 7.00000022e-03, 7.46004432e-02, 4.41353202e-01
5.51304854e-02, 7.00000022e-03, 7.40996152e-02, 4.64699745e-01
4.98889312e-02, 7.00000022e-03, 7.34303817e-02, 4.86150295e-01
4.93203588e-02, 7.00000022e-03, 6.87139258e-02, 4.52607125e-01
5.11765517e-02, 7.00000022e-03, 7.49728158e-02, 4.56404269e-01
5.33570647e-02, 7.00000022e-03, 7.58889094e-02, 4.30931568e-01
4.57689278e-02, 7.00000022e-03, 7.07169771e-02, 4.85391915e-01
4.58212122e-02, 7.00000022e-03, 6.77156001e-02, 4.76986468e-01
4.17198911e-02, 7.00000022e-03, 3.01506780e-02, 5.24680614e-01
3.81312408e-02, 7.00000022e-03, 3.42874900e-02, 4.52043742e-01
4.43664789e-02, 7.00000022e-03, 6.30744919e-02, 4.75325882e-01
3.90665457e-02, 7.00000022e-03, 5.51648661e-02, 4.94651288e-01
3.90530303e-02, 7.00000022e-03, 5.76837584e-02, 5.05146325e-01
4.12609503e-02, 7.00000022e-03, 6.18063696e-02, 4.46200281e-01
3.79021503e-02, 7.00000022e-03, 4.00409736e-02, 4.87257034e-01
3.65664475e-02, 7.00000068e-03, 5.32695167e-02, 4.96406317e-01
3.47467139e-02, 7.00000068e-03, 5.15383556e-02, 4.83723342e-01
3.53426337e-02, 7.00000068e-03, 4.40528616e-02, 4.69062597e-01
8.57537538e-02, 7.00000022e-03, 8.12504590e-02, 4.36744183e-01
8.86780322e-02, 7.00000022e-03, 8.59904811e-02, 2.81962246e-01
8.36267695e-02, 7.00000022e-03, 8.52878243e-02, 4.03192490e-01
7.95231983e-02, 7.00000022e-03, 8.61703381e-02, 3.69588435e-01
7.72471055e-02, 7.00000022e-03, 8.34903419e-02, 3.81393075e-01
7.24146962e-02, 6.99999975e-03, 8.50794241e-02, 3.13397288e-01
6.28205836e-02, 7.00000022e-03, 8.03380460e-02, 3.87306035e-01
5.86938411e-02, 7.00000022e-03, 7.77164847e-02, 3.60302508e-01
6.86901882e-02, 6.99999975e-03, 8.32454264e-02, 3.76619816e-01
5.60604148e-02, 7.00000022e-03, 7.80071169e-02, 3.86436611e-01
4.56901491e-02, 7.00000022e-03, 7.25168437e-02, 5.02448440e-01
4.72737737e-02, 7.00000022e-03, 7.52399862e-02, 4.86773074e-01
5.04996292e-02, 7.00000022e-03, 7.74179995e-02, 4.49696869e-01
5.65286539e-02, 7.00000022e-03, 7.96179995e-02, 3.51718515e-01
5.27843647e-02, 7.00000022e-03, 8.03868696e-02, 3.52856159e-01
4.19189408e-02, 7.00000022e-03, 7.10110068e-02, 5.13895810e-01
4.28894237e-02, 7.00000022e-03, 6.84425011e-02, 4.91951615e-01
4.18960154e-02, 6.99999975e-03, 6.49373010e-02, 4.79563653e-01
3.61785479e-02, 7.00000022e-03, 3.77870798e-02, 5.38652539e-01
3.54927368e-02, 7.00000022e-03, 5.67647032e-02, 5.20663083e-01
3.83116752e-02, 7.00000022e-03, 6.04809299e-02, 4.80681658e-01
3.92997861e-02, 7.00000022e-03, 6.41272962e-02, 5.04254878e-01
3.54580916e-02, 7.00000022e-03, 4.04636636e-02, 5.15605569e-01
3.29208300e-02, 7.00000022e-03, 5.61044663e-02, 5.27931213e-01
3.29964347e-02, 7.00000022e-03, 5.17162457e-02, 4.87901062e-01
3.33198979e-02, 7.00000022e-03, 4.63833921e-02, 4.48365390e-01
8.87105018e-02, 7.00000022e-03, 8.84922296e-02, 3.16203386e-01
8.53617638e-02, 7.00000022e-03, 8.82195979e-02, 3.13445419e-01
8.22315291e-02, 7.00000022e-03, 8.85175839e-02, 4.01631325e-01
7.66315684e-02, 7.00000022e-03, 8.66943523e-02, 3.26482296e-01
7.45889619e-02, 7.00000022e-03, 8.75187591e-02, 3.10082436e-01
7.16444328e-02, 7.00000022e-03, 8.66728351e-02, 3.23052317e-01
6.24169298e-02, 7.00000022e-03, 8.22950676e-02, 4.01804328e-01
6.51770607e-02, 7.00000022e-03, 8.42683762e-02, 3.81871343e-01
5.98873161e-02, 7.00000022e-03, 8.31641108e-02, 3.27950776e-01
5.81015684e-02, 7.00000022e-03, 8.17879513e-02, 3.16719651e-01
6.92383349e-02, 7.00000022e-03, 8.75705183e-02, 3.60319346e-01
6.69383705e-02, 7.00000022e-03, 8.62175524e-02, 3.78656864e-01
4.43938822e-02, 7.00000022e-03, 7.54272193e-02, 4.73736703e-01
4.78137620e-02, 7.00000022e-03, 7.99328089e-02, 4.25592184e-01
5.53652197e-02, 7.00000022e-03, 8.33903849e-02, 4.04305458e-01
5.18165007e-02, 7.00000022e-03, 8.22506994e-02, 4.19066042e-01
4.00915779e-02, 7.00000022e-03, 7.26012364e-02, 5.05946755e-01
4.10611145e-02, 7.00000022e-03, 7.50800446e-02, 4.62901175e-01
3.97076830e-02, 7.00000022e-03, 6.76236004e-02, 5.16864300e-01
3.46548371e-02, 7.00000022e-03, 5.90443909e-02, 5.15825629e-01
3.54419313e-02, 7.00000022e-03, 6.17690384e-02, 5.23435593e-01
3.54753323e-02, 7.00000022e-03, 6.44302964e-02, 5.25418758e-01
3.79325710e-02, 7.00000022e-03, 6.76294118e-02, 5.26835859e-01
3.09373736e-02, 7.00000022e-03, 5.77404462e-02, 5.29299676e-01
7.06300214e-02, 7.00000068e-03, 8.86151865e-02, 3.53013963e-01
6.25969619e-02, 7.00000022e-03, 8.61365646e-02, 3.41346711e-01
6.43551052e-02, 7.00000022e-03, 8.83766115e-02, 3.46300960e-01
5.82155064e-02, 7.00000068e-03, 8.64669234e-02, 3.29921067e-01
4.31139097e-02, 7.00000022e-03, 7.79974312e-02, 4.30025935e-01
4.50284630e-02, 7.00000022e-03, 7.99473003e-02, 4.20782447e-01
4.70978357e-02, 7.00000022e-03, 8.21639001e-02, 3.67825925e-01
5.54049313e-02, 7.00000022e-03, 8.77711698e-02, 3.84030670e-01
5.30329198e-02, 7.00000022e-03, 8.44982639e-02, 3.96548510e-01
5.08529320e-02, 7.00000022e-03, 8.54739398e-02, 4.06264126e-01
3.73976007e-02, 7.00000022e-03, 7.33852237e-02, 4.85898584e-01
4.10622433e-02, 7.00000022e-03, 7.81782866e-02, 4.10706848e-01
3.58317122e-02, 7.00000022e-03, 7.05046207e-02, 5.13939857e-01
6.03578687e-02, 7.00000022e-03, 8.90906677e-02, 3.37947905e-01
5.42700924e-02, 7.00000022e-03, 8.88618752e-02, 3.62116098e-01
4.30286154e-02, 7.00000022e-03, 8.17406774e-02, 3.78655225e-01
4.62141596e-02, 7.00000022e-03, 8.43603984e-02, 3.69848400e-01
4.86964956e-02, 7.00000022e-03, 8.74131173e-02, 4.03786063e-01
4.97941487e-02, 7.00000022e-03, 8.87822285e-02, 3.76628786e-01
3.51279341e-02, 7.00000022e-03, 7.38780722e-02, 4.92783725e-01
3.62497196e-02, 7.00000068e-03, 7.77461082e-02, 4.39488113e-01
3.88133563e-02, 7.00000022e-03, 7.97543004e-02, 3.96335006e-01
3.34327370e-02, 7.00000022e-03, 7.33731464e-02, 4.91759270e-01
4.03942429e-02, 7.00000022e-03, 8.27357545e-02, 3.94057244e-01
4.34787981e-02, 7.00000022e-03, 8.58645961e-02, 3.73848289e-01
3.93408872e-02, 7.00000022e-03, 8.59598815e-02, 3.93299758e-01
4.56069596e-02, 7.00000022e-03, 8.88928324e-02, 3.57053250e-01
3.27039659e-02, 6.99999975e-03, 7.64041394e-02, 4.68458205e-01
3.43086310e-02, 7.00000022e-03, 7.84867555e-02, 5.16390920e-01
3.36647816e-02, 7.00000022e-03, 8.11538398e-02, 4.76892829e-01
3.73117253e-02, 7.00000022e-03, 8.25836957e-02, 4.41515744e-01
3.56154665e-02, 7.00000022e-03, 8.43352079e-02, 4.20938224e-01
4.20393012e-02, 7.00000022e-03, 8.78521428e-02, 3.33058596e-01
3.97303328e-02, 7.00000022e-03, 8.90806988e-02, 3.00422043e-01
3.68867218e-02, 7.00000022e-03, 8.71986747e-02, 3.72950733e-01
3.46619748e-02, 7.00000022e-03, 8.85201618e-02, 3.32881093e-01
1.41741219e-03, 7.00000068e-03, 1.20666798e-03, 9.37875867e-01
3.08219506e-03, 7.00000022e-03, 2.31386581e-03, 9.02535439e-01
5.07228542e-04, 7.00000022e-03, 5.06307837e-03, 9.45011616e-01
-4.43498977e-03, 7.00000068e-03, -8.32501217e-04, 8.80480945e-01
1.95421488e-03, 7.00000022e-03, -1.14631024e-03, 9.44854259e-01
6.09695958e-03, 7.00000022e-03, 1.77007692e-03, 8.81654501e-01
-1.51743554e-03, 7.00000022e-03, 4.01147129e-03, 8.80437374e-01
-1.92731153e-03, 7.00000022e-03, 6.66784169e-03, 8.68180931e-01
-5.28576085e-04, 7.00000022e-03, 8.56794417e-03, 8.86402667e-01
-3.65905790e-03, 7.00000022e-03, -2.07957299e-03, 8.97293687e-01
-3.96506768e-03, 7.00000022e-03, 1.86581758e-03, 8.83018076e-01
-1.73820788e-03, 7.00000022e-03, -3.06324847e-03, 9.11371171e-01
-6.64262613e-03, 7.00000022e-03, -5.06155775e-04, 8.82780671e-01
2.68485025e-03, 7.00000022e-03, -3.17292335e-03, 8.97164226e-01
-1.02191632e-04, 6.99999975e-03, -4.14169906e-03, 8.67925823e-01
7.58817932e-03, 7.00000022e-03, -1.57721282e-03, 8.46127272e-01
-4.89303330e-03, 7.00000022e-03, 5.42527344e-03, 8.72842252e-01
-5.01711015e-03, 7.00000022e-03, -6.17333641e-03, 8.64926577e-01
-7.59073626e-03, 7.00000022e-03, -3.05877603e-03, 8.79096568e-01
-6.22948911e-03, 7.00000022e-03, 3.17966170e-03, 8.72751653e-01
-8.94149486e-03, 7.00000022e-03, 6.12623349e-04, 9.05645072e-01
5.41741122e-03, 7.00000022e-03, -2.91603385e-03, 8.70688021e-01
1.88665546e-03, 7.00000022e-03, -7.02657271e-03, 8.61653924e-01
-1.07439153e-03, 7.00000068e-03, -6.95380708e-03, 8.56272399e-01
1.06545994e-02, 7.00000022e-03, -2.73034908e-03, 7.42218494e-01
1.20358663e-02, 7.00000022e-03, 3.53289885e-04, 7.13044643e-01
7.28549808e-03, 7.00000022e-03, -4.28160047e-03, 8.32078815e-01
-5.97475562e-03, 7.00000022e-03, -8.56243726e-03, 8.11654866e-01
-8.67252052e-03, 7.00000022e-03, -6.76330458e-03, 7.99941421e-01
-2.70747859e-03, 7.00000022e-03, -1.01746600e-02, 8.01581860e-01
-1.01486593e-02, 7.00000068e-03, -3.06478422e-03, 8.20456326e-01
4.49273642e-03, 7.00000022e-03, -8.31133313e-03, 8.42995763e-01
